2866977: (0, 0) (2991883985, -1) (0, 0) 
2866983: (0, 0) (738677614, -2) (0, 0) 
2867134: (2620584521, 1) (0, 0) (0, 0) 
2867261: (0, 0) (3258037110, 1) (0, 0) 
2867325: (0, 0) (0, 0) (854785901, 1) 
2867363: (0, 0) (3209607957, 1) (0, 0) 
2867399: (0, 0) (2475182090, 1) (0, 0) 
2867405: (0, 0) (0, 0) (61039442, -1) 
2867426: (429189961, 1) (0, 0) (0, 0) 
2867567: (0, 0) (0, 0) (3099200740, 2) 
2867598: (1966199057, 1) (0, 0) (0, 0) 
2867626: (0, 0) (1235676956, 1) (0, 0) 
2867766: (0, 0) (223052422, 1) (0, 0) 
2867853: (0, 0) (0, 0) (3425308524, -3) 
2867945: (3717402244, -2) (0, 0) (0, 0) 
2868002: (0, 0) (0, 0) (4292795951, 3) 
2868032: (0, 0) (0, 0) (1997906252, -1) 
2868035: (0, 0) (0, 0) (1271745908, 1) 
2868141: (0, 0) (0, 0) (3797302924, 1) 
2868251: (3940849241, -6) (0, 0) (0, 0) 
2868306: (0, 0) (4003872130, -1) (0, 0) 
2868319: (0, 0) (566662350, -1) (0, 0) 
2868440: (0, 0) (0, 0) (3130196493, -1) 
2868453: (0, 0) (2516094229, 2) (0, 0) 
2868597: (0, 0) (1785163634, 1) (0, 0) 
2868612: (0, 0) (0, 0) (512856715, -1) 
2868638: (837148466, 1) (0, 0) (0, 0) 
2868658: (0, 0) (0, 0) (1728334714, -1) 
2868784: (2637775132, 2) (0, 0) (0, 0) 
2868785: (0, 0) (0, 0) (2315611078, -1) 
2868796: (0, 0) (0, 0) (2681595932, -1) 
2868946: (0, 0) (0, 0) (2715860169, -1) 
2869044: (0, 0) (2224336077, 1) (0, 0) 
2869143: (1653585703, -1) (0, 0) (0, 0) 
2869340: (0, 0) (3337702478, 3) (0, 0) 
2869347: (0, 0) (550132085, 1) (0, 0) 
2869395: (0, 0) (788927453, -1) (0, 0) 
2869474: (0, 0) (0, 0) (4225803510, 2) 
2869483: (0, 0) (1235178452, 1) (0, 0) 
2869485: (3898989121, -3) (0, 0) (0, 0) 
2869533: (1854149417, -2) (0, 0) (0, 0) 
2869535: (1056640355, -1) (0, 0) (0, 0) 
2869637: (0, 0) (4130170700, -1) (0, 0) 
2869777: (1100630755, -2) (0, 0) (0, 0) 
2869821: (0, 0) (3305986491, -2) (0, 0) 
2869831: (680625667, -1) (0, 0) (0, 0) 
2869926: (0, 0) (2077564626, -1) (0, 0) 
2869990: (0, 0) (2893311364, 1) (0, 0) 
2870001: (3602199648, -1) (0, 0) (0, 0) 
2870064: (0, 0) (230678040, -2) (0, 0) 
2870076: (0, 0) (3996297071, -3) (0, 0) 
2870139: (0, 0) (0, 0) (1579730961, -5) 
2870166: (1916617616, 1) (0, 0) (0, 0) 
2870179: (0, 0) (0, 0) (2244015694, 1) 
2870188: (0, 0) (1158231923, -2) (0, 0) 
2870212: (0, 0) (0, 0) (1780179334, 3) 
2870227: (675008654, -1) (0, 0) (0, 0) 
2870274: (3959831460, 2) (0, 0) (0, 0) 
2870301: (0, 0) (0, 0) (2360546674, -1) 
2870305: (0, 0) (0, 0) (463892320, 1) 
2870324: (0, 0) (112859310, -1) (0, 0) 
2870333: (0, 0) (0, 0) (4258641191, 1) 
2870341: (0, 0) (0, 0) (1643310706, 1) 
2870351: (2464211252, -13) (0, 0) (0, 0) 
2870423: (0, 0) (2409338123, -1) (0, 0) 
2870424: (295270257, 1) (0, 0) (0, 0) 
2870502: (0, 0) (0, 0) (2121720212, 1) 
2870575: (714298324, -1) (0, 0) (0, 0) 
2870593: (0, 0) (2334465922, 1) (0, 0) 
2870700: (3117210376, 2) (0, 0) (0, 0) 
2870743: (1559474427, -2) (0, 0) (0, 0) 
2870778: (2099603128, 1) (0, 0) (0, 0) 
2870800: (0, 0) (0, 0) (3923725406, 1) 
2870845: (0, 0) (3697382157, -2) (0, 0) 
2870916: (172573908, 1) (0, 0) (0, 0) 
2870947: (0, 0) (0, 0) (1628215029, -2) 
2870971: (1140698994, -1) (0, 0) (0, 0) 
2871069: (0, 0) (109360177, -3) (0, 0) 
2871096: (0, 0) (3348816185, 1) (0, 0) 
2871139: (0, 0) (204473135, 3) (0, 0) 
2871187: (0, 0) (2030334705, 2) (0, 0) 
2871201: (2317955108, -1) (0, 0) (0, 0) 
2871235: (1137491145, -1) (0, 0) (0, 0) 
2871241: (0, 0) (0, 0) (7083634, -1) 
2871448: (3121766922, 1) (0, 0) (0, 0) 
2871472: (0, 0) (0, 0) (3731321749, -1) 
2871607: (4030452764, -3) (0, 0) (0, 0) 
2871608: (0, 0) (0, 0) (1657063561, -2) 
2871706: (112200594, 1) (0, 0) (0, 0) 
2871726: (0, 0) (0, 0) (1999377559, 1) 
2871793: (4222122456, -1) (0, 0) (0, 0) 
2871883: (1465750371, -1) (0, 0) (0, 0) 
2871919: (0, 0) (109778444, 2) (0, 0) 
2872090: (0, 0) (2486263845, -3) (0, 0) 
2872109: (0, 0) (0, 0) (3249616392, 4) 
2872149: (0, 0) (0, 0) (2929298787, -1) 
2872179: (1861563757, -1) (0, 0) (0, 0) 
2872220: (0, 0) (1732355188, 1) (0, 0) 
2872260: (0, 0) (0, 0) (4037673229, -1) 
2872310: (2297402119, 2) (0, 0) (0, 0) 
2872335: (195225200, -1) (0, 0) (0, 0) 
2872456: (232063331, 1) (0, 0) (0, 0) 
2872494: (0, 0) (0, 0) (3504484388, -1) 
2872545: (0, 0) (0, 0) (2913532260, -1) 
2872586: (0, 0) (3252706690, 1) (0, 0) 
2872657: (0, 0) (1318300017, 1) (0, 0) 
2872733: (0, 0) (1733453519, -1) (0, 0) 
2872750: (0, 0) (2956779744, 2) (0, 0) 
2872767: (0, 0) (0, 0) (2273393681, 2) 
2872771: (0, 0) (0, 0) (3667261549, -1) 
2872781: (0, 0) (1434620366, -1) (0, 0) 
2872852: (0, 0) (0, 0) (1878664534, 1) 
2872853: (0, 0) (1481761645, -1) (0, 0) 
2872856: (0, 0) (0, 0) (1280025716, -1) 
2872932: (682070804, 2) (0, 0) (0, 0) 
2872946: (0, 0) (0, 0) (3514934388, -1) 
2872957: (2803183652, -1) (0, 0) (0, 0) 
2872965: (0, 0) (0, 0) (3964156149, -2) 
2872999: (1528705060, -1) (0, 0) (0, 0) 
2873136: (3986254933, 1) (0, 0) (0, 0) 
2873148: (0, 0) (0, 0) (1662636283, -2) 
2873155: (4101008132, -2) (0, 0) (0, 0) 
2873193: (0, 0) (3823001677, 2) (0, 0) 
2873287: (2567678415, -1) (0, 0) (0, 0) 
2873314: (0, 0) (0, 0) (750141890, 1) 
2873377: (1910601584, -1) (0, 0) (0, 0) 
2873436: (1922871948, 1) (0, 0) (0, 0) 
2873478: (0, 0) (730616212, 2) (0, 0) 
2873583: (2243852144, -1) (0, 0) (0, 0) 
2873656: (0, 0) (0, 0) (1085405329, 2) 
2873664: (0, 0) (0, 0) (2495392955, -4) 
2873674: (3516480552, 2) (0, 0) (0, 0) 
2873708: (0, 0) (2671905170, -1) (0, 0) 
2873741: (1458244350, -2) (0, 0) (0, 0) 
2873819: (3222424329, -2) (0, 0) (0, 0) 
2873854: (0, 0) (0, 0) (1134628154, 1) 
2873946: (4086233203, 1) (0, 0) (0, 0) 
2873955: (1731009407, -1) (0, 0) (0, 0) 
2874012: (0, 0) (1720533364, -1) (0, 0) 
2874020: (0, 0) (2571936884, -1) (0, 0) 
2874060: (0, 0) (3143393141, -1) (0, 0) 
2874187: (1246236209, -1) (0, 0) (0, 0) 
2874209: (0, 0) (0, 0) (4067308058, 2) 
2874222: (0, 0) (0, 0) (1555743606, 1) 
2874243: (0, 0) (719385887, -5) (0, 0) 
2874257: (0, 0) (0, 0) (3009350302, -1) 
2874293: (0, 0) (0, 0) (2886277759, 1) 
2874359: (0, 0) (50918512, 1) (0, 0) 
2874402: (4033669126, 1) (0, 0) (0, 0) 
2874488: (2837859762, 1) (0, 0) (0, 0) 
2874580: (0, 0) (915875039, -2) (0, 0) 
2874616: (0, 0) (0, 0) (3095490430, 1) 
2874619: (0, 0) (0, 0) (904392404, -1) 
2874649: (0, 0) (0, 0) (1384297428, 1) 
2874651: (0, 0) (406801786, 1) (0, 0) 
2874698: (0, 0) (2204765047, -1) (0, 0) 
2874705: (3253537337, -1) (0, 0) (0, 0) 
2874715: (3815491713, -1) (0, 0) (0, 0) 
2874936: (0, 0) (0, 0) (3032632457, -2) 
2874951: (0, 0) (3762133384, -1) (0, 0) 
2874957: (0, 0) (0, 0) (2295929471, -1) 
2874963: (0, 0) (923348432, 4) (0, 0) 
2875125: (0, 0) (0, 0) (3002165119, 1) 
2875143: (1821232858, -2) (0, 0) (0, 0) 
2875186: (939889870, 1) (0, 0) (0, 0) 
2875242: (0, 0) (3162002975, -1) (0, 0) 
2875255: (327979270, -1) (0, 0) (0, 0) 
2875415: (0, 0) (0, 0) (823413876, 1) 
2875437: (0, 0) (0, 0) (1543071358, 1) 
2875444: (1348581236, 1) (0, 0) (0, 0) 
2875461: (0, 0) (186460940, 1) (0, 0) 
2875498: (0, 0) (355301595, 2) (0, 0) 
2875746: (4149850251, 2) (0, 0) (0, 0) 
2875883: (0, 0) (0, 0) (2408091910, -1) 
2875903: (0, 0) (3517890155, 3) (0, 0) 
2875997: (4172345416, -1) (0, 0) (0, 0) 
2875998: (0, 0) (3860515541, -1) (0, 0) 
2876092: (0, 0) (1035127309, -1) (0, 0) 
2876099: (0, 0) (0, 0) (866024196, -2) 
2876113: (0, 0) (0, 0) (2683479117, -1) 
2876228: (0, 0) (0, 0) (1713286770, 1) 
2876305: (2431274603, -1) (0, 0) (0, 0) 
2876334: (2133007231, 1) (0, 0) (0, 0) 
2876345: (2134014032, -4) (0, 0) (0, 0) 
2876350: (2345933099, 1) (0, 0) (0, 0) 
2876448: (0, 0) (0, 0) (3316655024, -2) 
2876479: (0, 0) (1392052793, 1) (0, 0) 
2876483: (0, 0) (0, 0) (109345225, -1) 
2876587: (0, 0) (0, 0) (1347653705, -5) 
2876588: (0, 0) (1609977600, -2) (0, 0) 
2876589: (0, 0) (98542708, 1) (0, 0) 
2876641: (0, 0) (1297165424, 1) (0, 0) 
2876783: (1866269380, -1) (0, 0) (0, 0) 
2876784: (0, 0) (2133597782, 2) (0, 0) 
2876843: (2479697267, -2) (0, 0) (0, 0) 
2876927: (0, 0) (0, 0) (2432999351, -1) 
2876962: (0, 0) (0, 0) (32968562, -1) 
2876966: (0, 0) (0, 0) (2299877006, -1) 
2876984: (0, 0) (0, 0) (1239753602, -1) 
2877039: (1842923921, -1) (0, 0) (0, 0) 
2877230: (0, 0) (0, 0) (1461962282, -4) 
2877289: (3785002339, -1) (0, 0) (0, 0) 
2877294: (0, 0) (4130987064, 2) (0, 0) 
2877299: (1756989217, -2) (0, 0) (0, 0) 
2877341: (0, 0) (1283076132, -1) (0, 0) 
2877382: (0, 0) (0, 0) (2204434909, -1) 
2877389: (0, 0) (2489414045, -1) (0, 0) 
2877396: (0, 0) (3492576910, 1) (0, 0) 
2877411: (0, 0) (1203406279, -1) (0, 0) 
2877455: (0, 0) (0, 0) (2194363144, 5) 
2877488: (28459936, 2) (0, 0) (0, 0) 
2877586: (474507012, 2) (0, 0) (0, 0) 
2877605: (366799087, -2) (0, 0) (0, 0) 
2877631: (0, 0) (3822743925, -1) (0, 0) 
2877673: (0, 0) (4152040806, 1) (0, 0) 
2877683: (746258299, -1) (0, 0) (0, 0) 
2877786: (0, 0) (3970702130, -1) (0, 0) 
2877846: (3472956802, 1) (0, 0) (0, 0) 
2877889: (1397527665, -1) (0, 0) (0, 0) 
2877895: (0, 0) (0, 0) (1053318032, 1) 
2877974: (0, 0) (2848213726, -2) (0, 0) 
2877993: (0, 0) (2802821581, -1) (0, 0) 
2878033: (0, 0) (0, 0) (1834075695, 1) 
2878061: (0, 0) (146233198, 2) (0, 0) 
2878129: (0, 0) (463341334, 2) (0, 0) 
2878207: (4075444037, -1) (0, 0) (0, 0) 
2878234: (0, 0) (0, 0) (3753579025, 2) 
2878255: (0, 0) (0, 0) (1676853964, 1) 
2878409: (1651803337, -1) (0, 0) (0, 0) 
2878424: (0, 0) (0, 0) (91228026, 1) 
2878484: (0, 0) (0, 0) (791096969, 1) 
2878508: (0, 0) (0, 0) (668378228, -1) 
2878530: (0, 0) (4285700469, 1) (0, 0) 
2878538: (2500374044, 1) (0, 0) (0, 0) 
2878561: (0, 0) (3161875296, -1) (0, 0) 
2878607: (0, 0) (616296562, -1) (0, 0) 
2878752: (0, 0) (813275573, -1) (0, 0) 
2878837: (0, 0) (0, 0) (2522132407, 1) 
2878838: (0, 0) (0, 0) (4235161711, 1) 
2878855: (0, 0) (0, 0) (3025026943, -3) 
2878865: (1549796738, -1) (0, 0) (0, 0) 
2878886: (0, 0) (0, 0) (1820782364, 1) 
2878953: (1371280116, -2) (0, 0) (0, 0) 
2878971: (2561101194, -1) (0, 0) (0, 0) 
2878977: (0, 0) (0, 0) (2896442464, 1) 
2879057: (0, 0) (0, 0) (3668643715, 1) 
2879088: (1625860173, 2) (0, 0) (0, 0) 
2879092: (0, 0) (0, 0) (2619542898, -1) 
2879251: (0, 0) (4022602297, 1) (0, 0) 
2879260: (2470844421, 1) (0, 0) (0, 0) 
2879281: (0, 0) (0, 0) (3592951395, 1) 
2879286: (2159320636, 4) (0, 0) (0, 0) 
2879320: (450808143, 1) (0, 0) (0, 0) 
2879504: (0, 0) (2514305550, 1) (0, 0) 
2879612: (0, 0) (3990676333, -1) (0, 0) 
2879657: (0, 0) (867757814, 2) (0, 0) 
2879669: (0, 0) (3370034292, 1) (681680813, 1) 
2879733: (0, 0) (2323257891, -1) (0, 0) 
2879796: (0, 0) (1625010831, -1) (0, 0) 
2879827: (0, 0) (634609413, 2) (0, 0) 
2879857: (0, 0) (1187416612, -1) (0, 0) 
2879862: (0, 0) (1372266501, 1) (0, 0) 
2879989: (1934239343, -1) (0, 0) (0, 0) 
2880145: (3052686051, -2) (0, 0) (0, 0) 
2880182: (0, 0) (0, 0) (1305862509, -1) 
2880200: (3068044404, 1) (0, 0) (0, 0) 
2880244: (3725241970, 1) (0, 0) (0, 0) 
2880347: (0, 0) (3399284919, 1) (0, 0) 
2880492: (0, 0) (3904211421, -7) (0, 0) 
2880573: (0, 0) (1026139252, -1) (0, 0) 
2880604: (3496334263, 1) (0, 0) (0, 0) 
2880856: (222782078, 1) (0, 0) (0, 0) 
2880910: (0, 0) (0, 0) (1936462277, 1) 
2880989: (0, 0) (3806413841, -1) (0, 0) 
2881017: (0, 0) (0, 0) (2959684270, -1) 
2881026: (0, 0) (367050882, 1) (0, 0) 
2881035: (0, 0) (0, 0) (2271442115, 1) 
2881040: (3565031322, 2) (0, 0) (0, 0) 
2881058: (3686003067, 1) (0, 0) (0, 0) 
2881097: (0, 0) (0, 0) (2504993417, -1) 
2881229: (0, 0) (0, 0) (2609149323, -1) 
2881305: (0, 0) (425788639, 2) (0, 0) 
2881330: (0, 0) (918054483, 3) (0, 0) 
2881406: (0, 0) (2087861903, -1) (0, 0) 
2881417: (2076425559, -1) (0, 0) (2948259026, 1) 
2881424: (0, 0) (0, 0) (2448298610, -1) 
2881437: (1759426159, -1) (0, 0) (0, 0) 
2881466: (0, 0) (0, 0) (3882112385, -1) 
2881567: (2539889877, -2) (0, 0) (0, 0) 
2881626: (898489988, 2) (0, 0) (0, 0) 
2881645: (0, 0) (0, 0) (997611373, 1) 
2881656: (0, 0) (704724370, -1) (0, 0) 
2881770: (0, 0) (0, 0) (3638764911, -1) 
2881808: (0, 0) (0, 0) (2168390157, -1) 
2881848: (3506030346, 1) (0, 0) (0, 0) 
2881852: (0, 0) (0, 0) (3757873050, -1) 
2881855: (2737870466, -2) (0, 0) (0, 0) 
2881979: (4254491791, -2) (0, 0) (0, 0) 
2881980: (0, 0) (3860314251, -1) (0, 0) 
2882059: (0, 0) (0, 0) (1560478066, 1) 
2882075: (0, 0) (2638187135, 1) (0, 0) 
2882114: (732303517, 1) (0, 0) (0, 0) 
2882154: (0, 0) (0, 0) (443262299, 1) 
2882169: (0, 0) (0, 0) (3224842276, -1) 
2882227: (823002490, -1) (0, 0) (0, 0) 
2882257: (599675259, -1) (0, 0) (0, 0) 
2882375: (0, 0) (0, 0) (1363937290, -1) 
2882535: (327468514, -2) (0, 0) (0, 0) 
2882637: (0, 0) (0, 0) (3008966098, 1) 
2882662: (0, 0) (3526405530, 1) (0, 0) 
2882667: (0, 0) (0, 0) (3628392636, -3) 
2882681: (4056346659, -1) (0, 0) (0, 0) 
2882686: (0, 0) (3167535634, -4) (0, 0) 
2882698: (0, 0) (0, 0) (3795535287, -1) 
2882705: (0, 0) (349669668, -1) (0, 0) 
2882755: (3902036849, -7) (0, 0) (0, 0) 
2882789: (0, 0) (0, 0) (955580848, -1) 
2882979: (2907660149, -1) (0, 0) (0, 0) 
2883137: (3140808476, -1) (0, 0) (0, 0) 
2883187: (3396801231, -3) (0, 0) (0, 0) 
2883243: (0, 0) (185329926, -1) (0, 0) 
2883299: (2378044959, -1) (0, 0) (0, 0) 
2883490: (0, 0) (0, 0) (3970537143, -1) 
2883576: (0, 0) (2374444529, 4) (0, 0) 
2883620: (0, 0) (0, 0) (1681252535, -2) 
2883653: (3457991587, -1) (0, 0) (0, 0) 
2883659: (0, 0) (298760599, 9) (0, 0) 
2883666: (1520078179, 1) (0, 0) (0, 0) 
2883767: (559808364, -3) (0, 0) (0, 0) 
2883768: (0, 0) (3821900316, 4) (0, 0) 
2883933: (2821929334, -1) (0, 0) (0, 0) 
2883937: (2324262496, -1) (0, 0) (0, 0) 
2884026: (1269930238, 5) (0, 0) (0, 0) 
2884060: (0, 0) (3953543875, -1) (0, 0) 
2884070: (0, 0) (1275884874, -1) (0, 0) 
2884086: (352311852, 2) (0, 0) (0, 0) 
2884095: (122080623, -1) (0, 0) (0, 0) 
2884116: (0, 0) (556619893, -1) (0, 0) 
2884118: (0, 0) (0, 0) (3084585529, 1) 
2884184: (0, 0) (1751986212, 1) (0, 0) 
2884203: (1383511223, -1) (0, 0) (0, 0) 
2884226: (0, 0) (0, 0) (757051478, -2) 
2884253: (3341939053, -1) (0, 0) (0, 0) 
2884254: (0, 0) (2257262152, 2) (0, 0) 
2884285: (0, 0) (0, 0) (1401821311, 1) 
2884393: (0, 0) (0, 0) (1822505359, -5) 
2884397: (0, 0) (0, 0) (2572193674, -1) 
2884425: (0, 0) (43337965, 2) (0, 0) 
2884446: (0, 0) (3723250554, -1) (0, 0) 
2884452: (0, 0) (0, 0) (3621105613, -1) 
2884454: (0, 0) (0, 0) (3403099734, -3) 
2884598: (0, 0) (0, 0) (4194017955, -1) 
2884659: (3673423948, -1) (0, 0) (0, 0) 
2884713: (0, 0) (3946239596, 1) (0, 0) 
2884724: (0, 0) (0, 0) (1392442682, -2) 
2884738: (2246029833, 3) (0, 0) (0, 0) 
2884765: (0, 0) (747354950, -1) (0, 0) 
2884921: (0, 0) (2402491083, 2) (0, 0) 
2884927: (3067067001, -1) (0, 0) (0, 0) 
2884943: (919330407, -1) (0, 0) (0, 0) 
2885010: (0, 0) (2681285521, 8) (0, 0) 
2885028: (0, 0) (1317119092, 1) (0, 0) 
2885035: (1960241180, -1) (0, 0) (0, 0) 
2885095: (0, 0) (4261498369, -3) (0, 0) 
2885152: (2117078391, 1) (0, 0) (0, 0) 
2885164: (0, 0) (2360111221, 1) (0, 0) 
2885324: (0, 0) (0, 0) (85210867, -2) 
2885377: (0, 0) (2012798211, -1) (0, 0) 
2885443: (0, 0) (102510149, 1) (0, 0) 
2885492: (1017103730, 1) (0, 0) (0, 0) 
2885554: (0, 0) (0, 0) (2548090478, -1) 
2885591: (2367167612, -5) (0, 0) (0, 0) 
2885682: (4198744759, 1) (0, 0) (0, 0) 
2885708: (0, 0) (3584147865, 1) (0, 0) 
2885805: (0, 0) (471304996, -1) (0, 0) 
2885879: (0, 0) (3735792241, 1) (0, 0) 
2885901: (0, 0) (2283757290, 2) (0, 0) 
2885974: (0, 0) (946427333, -1) (0, 0) 
2886066: (2394488264, 3) (0, 0) (0, 0) 
2886071: (0, 0) (929132626, 3) (0, 0) 
2886081: (0, 0) (571005769, 1) (0, 0) 
2886099: (0, 0) (0, 0) (3504055412, -1) 
2886103: (0, 0) (0, 0) (3067067001, -1) 
2886140: (239711094, 1) (0, 0) (0, 0) 
2886218: (0, 0) (0, 0) (3753353823, 1) 
2886297: (3408362922, -2) (0, 0) (0, 0) 
2886328: (2801411439, 1) (140909439, -1) (0, 0) 
2886330: (959819548, 1) (0, 0) (0, 0) 
2886341: (0, 0) (2271056493, 1) (0, 0) 
2886430: (0, 0) (2000017654, 2) (0, 0) 
2886458: (0, 0) (0, 0) (2945176125, -2) 
2886594: (0, 0) (0, 0) (904922148, -1) 
2886624: (2888963883, 1) (0, 0) (0, 0) 
2886657: (2816091778, -1) (0, 0) (0, 0) 
2886691: (4237915294, -1) (0, 0) (0, 0) 
2886699: (1294902388, -1) (0, 0) (0, 0) 
2886746: (0, 0) (232563828, 1) (0, 0) 
2886818: (1412135217, 3) (0, 0) (0, 0) 
2886820: (0, 0) (0, 0) (2000017654, 2) 
2886827: (0, 0) (0, 0) (3666322894, -1) 
2887002: (43439543, 1) (0, 0) (0, 0) 
2887108: (4154542312, 2) (0, 0) (0, 0) 
2887109: (0, 0) (0, 0) (4274169964, -1) 
2887187: (4035375218, -1) (0, 0) (0, 0) 
2887188: (3353621150, 3) (0, 0) (0, 0) 
2887189: (0, 0) (0, 0) (3166047546, 1) 
2887265: (0, 0) (3444897662, 1) (0, 0) 
2887386: (0, 0) (0, 0) (3814711661, 1) 
2887467: (2142554713, -3) (0, 0) (0, 0) 
2887532: (3944981620, 1) (0, 0) (0, 0) 
2887734: (0, 0) (0, 0) (915875039, 2) 
2887981: (0, 0) (0, 0) (1181461175, 1) 
2888053: (0, 0) (345934474, -7) (0, 0) 
2888083: (2832863247, -1) (0, 0) (0, 0) 
2888088: (657844764, 1) (0, 0) (0, 0) 
2888133: (0, 0) (0, 0) (2956617107, 2) 
2888265: (0, 0) (4093257071, 1) (0, 0) 
2888307: (0, 0) (3078279747, -1) (0, 0) 
2888308: (3950764397, 1) (0, 0) (0, 0) 
2888317: (1473203819, -1) (0, 0) (0, 0) 
2888356: (296192903, 1) (0, 0) (0, 0) 
2888407: (0, 0) (0, 0) (3229290817, 1) 
2888414: (0, 0) (0, 0) (1470123353, -1) 
2888440: (0, 0) (0, 0) (2444610883, 1) 
2888623: (0, 0) (0, 0) (553695250, -1) 
2888698: (0, 0) (0, 0) (1711310160, 3) 
2888738: (0, 0) (1498680978, 1) (0, 0) 
2888751: (1177609581, -1) (0, 0) (0, 0) 
2888816: (0, 0) (0, 0) (307974004, -1) 
2888925: (3692086823, -1) (0, 0) (0, 0) 
2888927: (0, 0) (0, 0) (3282647483, -4) 
2888940: (2318605873, 1) (0, 0) (0, 0) 
2888980: (1449801100, 4) (0, 0) (0, 0) 
2889038: (0, 0) (0, 0) (2472452663, 7) 
2889064: (0, 0) (3099041136, 3) (0, 0) 
2889125: (0, 0) (2386232698, 1) (0, 0) 
2889136: (0, 0) (0, 0) (2763616595, 3) 
2889211: (0, 0) (3330598253, -1) (0, 0) 
2889260: (0, 0) (2427202506, -1) (0, 0) 
2889336: (4264437378, 1) (0, 0) (0, 0) 
2889533: (0, 0) (0, 0) (2412051835, -1) 
2889612: (0, 0) (2129749058, -1) (0, 0) 
2889667: (0, 0) (0, 0) (2077331831, 3) 
2889733: (1140901415, -1) (0, 0) (0, 0) 
2889752: (2127864948, 1) (0, 0) (0, 0) 
2889756: (0, 0) (0, 0) (4008857302, -1) 
2889783: (0, 0) (1184949101, 1) (0, 0) 
2889786: (0, 0) (0, 0) (2093509502, 1) 
2889890: (3327367598, 2) (0, 0) (0, 0) 
2889907: (0, 0) (0, 0) (872469452, -1) 
2889915: (0, 0) (0, 0) (703962251, 2) 
2889934: (0, 0) (0, 0) (2233756673, 1) 
2889950: (0, 0) (0, 0) (429537793, -1) 
2890073: (0, 0) (4051321123, 2) (0, 0) 
2890083: (0, 0) (111462785, -1) (0, 0) 
2890164: (0, 0) (0, 0) (4079258148, -1) 
2890242: (0, 0) (3194369420, -4) (0, 0) 
2890256: (1657905763, 3) (0, 0) (0, 0) 
2890286: (0, 0) (0, 0) (654631817, 1) 
2890317: (0, 0) (2239212904, 1) (0, 0) 
2890372: (3239868273, 1) (0, 0) (0, 0) 
2890407: (0, 0) (2795274474, 2) (0, 0) 
2890455: (2586784627, -1) (0, 0) (0, 0) 
2890472: (0, 0) (0, 0) (725105873, -1) 
2890491: (1308385172, -1) (0, 0) (0, 0) 
2890531: (0, 0) (0, 0) (1556866563, -1) 
2890635: (0, 0) (43777686, -1) (0, 0) 
2890743: (0, 0) (0, 0) (703613662, 2) 
2890747: (0, 0) (3346523504, -1) (0, 0) 
2890835: (0, 0) (0, 0) (683721932, -1) 
2890896: (0, 0) (2882931257, 1) (0, 0) 
2891035: (3689295908, -1) (0, 0) (0, 0) 
2891074: (3266298582, 1) (0, 0) (0, 0) 
2891158: (0, 0) (2512438085, 1) (0, 0) 
2891264: (0, 0) (0, 0) (4106389603, 1) 
2891293: (0, 0) (0, 0) (4195092793, 1) 
2891299: (3993726759, -1) (0, 0) (0, 0) 
2891335: (1407037981, -1) (0, 0) (0, 0) 
2891395: (2968733555, -2) (0, 0) (0, 0) 
2891510: (2978346509, 1) (0, 0) (0, 0) 
2891542: (0, 0) (0, 0) (3761751269, 2) 
2891545: (0, 0) (0, 0) (2551568093, -1) 
2891610: (0, 0) (0, 0) (3569475949, -1) 
2891927: (0, 0) (2757696127, -1) (0, 0) 
2891934: (0, 0) (0, 0) (3701103302, 1) 
2891967: (2565329986, -1) (0, 0) (0, 0) 
2892031: (0, 0) (3791337061, 5) (0, 0) 
2892104: (0, 0) (0, 0) (1659732089, 1) 
2892200: (0, 0) (0, 0) (482417963, -1) 
2892210: (0, 0) (4140445829, -1) (0, 0) 
2892268: (339093077, 1) (0, 0) (0, 0) 
2892277: (1039359584, -1) (0, 0) (0, 0) 
2892332: (0, 0) (0, 0) (4251577970, -1) 
2892517: (544217643, -1) (0, 0) (0, 0) 
2892536: (0, 0) (0, 0) (1228791590, -2) 
2892588: (4098548589, 1) (0, 0) (0, 0) 
2892623: (68418452, -2) (0, 0) (0, 0) 
2892669: (1377792031, -2) (0, 0) (0, 0) 
2892673: (0, 0) (2069694583, -1) (0, 0) 
2892844: (0, 0) (0, 0) (2874526258, -1) 
2892858: (0, 0) (0, 0) (660622157, -7) 
2892872: (0, 0) (0, 0) (4145954933, 1) 
2892880: (0, 0) (0, 0) (403542088, -1) 
2892997: (1217248094, -3) (0, 0) (0, 0) 
2893009: (0, 0) (112397039, 0) (0, 0) 
2893064: (3022700953, 1) (0, 0) (0, 0) 
2893159: (0, 0) (1637969760, -1) (0, 0) 
2893303: (0, 0) (0, 0) (4056683098, -1) 
2893319: (1321837675, -1) (0, 0) (0, 0) 
2893400: (0, 0) (1083432229, -4) (0, 0) 
2893436: (0, 0) (24435250, -1) (0, 0) 
2893513: (0, 0) (0, 0) (1360022398, -1) 
2893562: (1482876528, 1) (0, 0) (0, 0) 
2893565: (0, 0) (0, 0) (2474254794, 1) 
2893613: (3957804949, -1) (0, 0) (0, 0) 
2893628: (0, 0) (3580410256, -1) (0, 0) 
2893653: (0, 0) (362893955, 1) (0, 0) 
2893796: (0, 0) (1007120401, -4) (0, 0) 
2893803: (4200286337, -1) (0, 0) (0, 0) 
2893826: (0, 0) (0, 0) (2853727444, 1) 
2893843: (0, 0) (3312631417, 1) (0, 0) 
2893861: (1009709708, -1) (0, 0) (0, 0) 
