(721129618, 2)(870586221, 1)(1163444428, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(2670257517, 1)(3924492899, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(786080884, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(3228984160, 2)(3694586396, 3)(4142142423, 12)(0, 0)(0, 0)(0, 0)(0, 0)
(591069823, 2)(1616570396, 2)(3101048265, 5)(3713687553, 2)(0, 0)(0, 0)(0, 0)
(736566139, 1)(887299404, 1)(2628513542, 2)(4173250969, 1)(0, 0)(0, 0)(0, 0)
(2490420598, 4)(2549223226, 4)(2660928867, 3)(3291989369, 4)(0, 0)(0, 0)(0, 0)
(1474595023, 1)(3013316870, 1)(4000401007, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(798255466, 1)(1360011204, 1)(2021473914, 2)(2756551796, 2)(0, 0)(0, 0)(0, 0)
(109875462, 1)(389681165, 1)(1472568882, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(2599445570, 1)(3314164370, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1380087041, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1611411070, 3)(2122123422, 1)(4081118100, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(59682418, 1)(2712065856, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(58762356, 2)(585352615, 3)(1618287974, 6)(1767648130, 1)(0, 0)(0, 0)(0, 0)
(246435226, 2)(3826349780, 2)(4238656905, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(363993471, 1)(581798180, 1)(1167707503, 1)(3896616052, 1)(3924184683, 3)(0, 0)(0, 0)
(76140099, 3)(570916005, 2)(1088180805, 1)(2610829625, 1)(0, 0)(0, 0)(0, 0)
(589491822, 1)(2418067333, 1)(3332032118, 1)(3456955281, 1)(0, 0)(0, 0)(0, 0)
(3496657482, 3)(3711341867, 2)(3967627300, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(348252308, 1)(4229705685, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(108577699, 2)(448579969, 1)(1941844004, 1)(2393448591, 1)(0, 0)(0, 0)(0, 0)
(1186292571, 1)(2534952660, 2)(3266366289, 1)(3385997686, 1)(4219281024, 1)(0, 0)(0, 0)
(2078646879, 7)(2142361617, 10)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1096193486, 1)(4090338836, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1269837860, 1)(3088756594, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(268548114, 2)(1167417345, 1)(1450048635, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(2779587467, 1)(3600500853, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(256353396, 2)(2868138357, 1)(2974936156, 1)(3833921805, 1)(4213651742, 1)(0, 0)(0, 0)
(844926060, 1)(2006029775, 9)(3798952574, 6)(0, 0)(0, 0)(0, 0)(0, 0)
(6552386, 2)(759761212, 1)(1763989702, 2)(3635204514, 1)(0, 0)(0, 0)(0, 0)
(937155687, 8)(2118532253, 7)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1246340212, 1)(2044551179, 1)(3036678258, 1)(3388592767, 1)(0, 0)(0, 0)(0, 0)
(2580079981, 1)(3127594612, 2)(3797864119, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(268753031, 1)(1872692260, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2531519867, 2)(2824518009, 1)(4211736680, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1698142308, 1)(2384374641, 1)(2797635085, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1035559566, 1)(1500119097, 1)(1814087524, 3)(3881902604, 3)(4024163943, 1)(0, 0)(0, 0)
(656407759, 2)(2547227339, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2624265348, 1)(4124969933, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(3110169970, 1)(4187166792, 2)(4192605554, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(529207936, 1)(535267188, 1)(705309769, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(3269906811, 1)(3334934092, 1)(3865561383, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(653866642, 1)(3781558345, 5)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(322869444, 3)(1055418886, 3)(2113325681, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1473670411, 1)(2623624921, 2)(4267182913, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(1246901509, 2)(1279425922, 1)(3445006037, 1)(3550791049, 1)(3958819195, 1)(0, 0)(0, 0)
(692157045, 1)(878101687, 1)(3481160134, 1)(3525566868, 1)(0, 0)(0, 0)(0, 0)
(1951474390, 1)(3174996862, 2)(3365698628, 1)(3537654341, 1)(0, 0)(0, 0)(0, 0)
(500102403, 2)(2480764785, 1)(4023881392, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1960317400, 1)(2650781900, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(925710473, 7)(1724381563, 1)(2976765507, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(335931745, 4)(4024305251, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(3255389300, 3)(4108866319, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2933173617, 1)(3650479396, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(416610001, 1)(1185766786, 2)(2271275668, 1)(4050954167, 2)(4140330168, 1)(0, 0)(0, 0)
(1343266953, 1)(1639520887, 1)(3104020826, 1)(3375100015, 2)(0, 0)(0, 0)(0, 0)
(2035516178, 2)(3687705350, 1)(4046532644, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(452347264, 3)(1771685559, 1)(3306091632, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1375385861, 1)(3050055023, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2769569908, 1)(3283416323, 1)(3380061908, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(3698232186, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(897095328, 1)(1699416733, 1)(2538185844, 1)(3159759223, 7)(4117533293, 1)(0, 0)(0, 0)
(3660237582, 4)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(3535161460, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(650765677, 1)(4196706679, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(391518061, 1)(2495275025, 4)(3600324954, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1163290063, 1)(2749771812, 1)(2927132101, 1)(3893602767, 1)(0, 0)(0, 0)(0, 0)
(1045155730, 2)(2109586551, 1)(3264908643, 3)(3895969145, 3)(0, 0)(0, 0)(0, 0)
(873684840, 4)(2041060219, 1)(4234620964, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(46916042, 1)(335970260, 1)(2891319170, 1)(3487528816, 3)(0, 0)(0, 0)(0, 0)
(1748081013, 1)(2823417979, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2579605623, 2)(2751051047, 2)(4180724100, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(1148360788, 2)(3181494681, 8)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1058406473, 2)(1380076915, 1)(1997081229, 2)(4195745865, 1)(0, 0)(0, 0)(0, 0)
(24969545, 1)(33153427, 2)(1884932742, 2)(3597830266, 1)(0, 0)(0, 0)(0, 0)
(1693170795, 5)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(665608399, 1)(1708847619, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1732488306, 1)(2705102030, 1)(3820854795, 3)(3981152127, 1)(0, 0)(0, 0)(0, 0)
(6836339, 1)(847599248, 1)(2499582155, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(35127671, 2)(1571696083, 2)(1718679247, 1)(3530798736, 1)(0, 0)(0, 0)(0, 0)
(61752086, 1)(663704518, 2)(1195615348, 2)(1279757739, 1)(0, 0)(0, 0)(0, 0)
(230792826, 1)(1224437600, 1)(4195098178, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(717915770, 2)(2307171444, 3)(2462883348, 6)(0, 0)(0, 0)(0, 0)(0, 0)
(2110917177, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(784844471, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(3201623405, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(413702042, 2)(828272420, 2)(1623910346, 2)(1709748275, 3)(0, 0)(0, 0)(0, 0)
(599682912, 2)(1546974165, 1)(2599335719, 1)(3319775561, 1)(0, 0)(0, 0)(0, 0)
(745701229, 8)(2213181358, 5)(3288315398, 4)(4090995828, 1)(0, 0)(0, 0)(0, 0)
(308548466, 1)(530440557, 1)(1675432408, 2)(1808275762, 3)(4156364658, 4)(0, 0)(0, 0)
(766708840, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1752140927, 1)(2847895131, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(720759675, 1)(798738561, 2)(2707708787, 1)(2863538882, 2)(0, 0)(0, 0)(0, 0)
(1555242930, 1)(1727306618, 1)(2167851187, 1)(3703676466, 2)(0, 0)(0, 0)(0, 0)
(3446203359, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(454784724, 1)(780986507, 1)(801452068, 1)(3517377052, 1)(3992691081, 1)(0, 0)(0, 0)
(1535591299, 2)(2110451933, 1)(2504762484, 1)(4239125516, 1)(0, 0)(0, 0)(0, 0)
(616481177, 3)(882520962, 1)(2713951794, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(974652100, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(4143141484, 4)(4206693445, 7)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(238040160, 2)(2812905764, 1)(2995890648, 4)(3868042356, 3)(0, 0)(0, 0)(0, 0)
(976405411, 3)(4153946148, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2278130127, 3)(4125560396, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1126588784, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(123030021, 2)(735086543, 5)(1312635254, 2)(1470132082, 2)(0, 0)(0, 0)(0, 0)
(848965668, 2)(1894124167, 1)(3916652401, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(233422736, 1)(1569214842, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(530530933, 1)(1480982644, 1)(2617117149, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(2021717165, 3)(2052087413, 1)(3742023095, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1773850684, 1)(2453348274, 6)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(983428892, 1)(2475362178, 1)(3900683959, 3)(4023210627, 8)(0, 0)(0, 0)(0, 0)
(309165642, 1)(750172560, 4)(1331245405, 1)(3506286263, 1)(4191845331, 2)(0, 0)(0, 0)
(545498228, 3)(1698656669, 2)(2918540354, 1)(3529207588, 1)(0, 0)(0, 0)(0, 0)
(47067172, 2)(3426403879, 2)(3939768626, 4)(0, 0)(0, 0)(0, 0)(0, 0)
(549979750, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(3589129283, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(533569044, 1)(3670908436, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(3622828147, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(829847678, 1)(2179691704, 1)(2329322612, 1)(2425034197, 1)(2603966069, 1)(0, 0)(0, 0)
(112829560, 2)(1517470412, 3)(2708549668, 2)(3390598356, 1)(4183896100, 2)(0, 0)(0, 0)
(2681924870, 1)(2781610297, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(893438078, 2)(2780109695, 2)(3654034799, 5)(0, 0)(0, 0)(0, 0)(0, 0)
(399149604, 1)(4049964674, 4)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1696232778, 1)(1967245438, 2)(2315262850, 1)(3717056371, 1)(0, 0)(0, 0)(0, 0)
(2374626316, 4)(3529246338, 4)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(179298669, 1)(1036099122, 1)(1766857692, 1)(1971562871, 2)(0, 0)(0, 0)(0, 0)
(2255197646, 2)(3755795568, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(952278578, 2)(2003458421, 1)(2040668977, 1)(3090132850, 1)(4015261891, 1)(0, 0)(0, 0)
(440403834, 1)(1637453155, 3)(3529215838, 1)(4008354487, 1)(0, 0)(0, 0)(0, 0)
(664563829, 1)(988875138, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1298871750, 4)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(664382065, 1)(1253426380, 2)(3292819296, 3)(4209887297, 4)(0, 0)(0, 0)(0, 0)
(774374692, 1)(4059086007, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(796460889, 2)(855994208, 5)(1959911862, 1)(4046319122, 2)(0, 0)(0, 0)(0, 0)
(3918439540, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1117318662, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1662386249, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(562677522, 1)(2988775038, 2)(3854322437, 1)(4289664626, 2)(0, 0)(0, 0)(0, 0)
(1150280887, 2)(1668619622, 3)(1797332836, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(3290564727, 1)(3597053568, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(586753596, 1)(3851578976, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1867101991, 1)(2655497841, 1)(3425120130, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(993495395, 1)(1285443955, 2)(1332192183, 1)(1416578946, 2)(2791606820, 5)(0, 0)(0, 0)
(568319174, 1)(1797791810, 1)(4101608143, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(2249997369, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(683839750, 1)(3251902770, 4)(3420158931, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(1881608050, 2)(4223230346, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(715471226, 8)(1593386351, 6)(2954742145, 5)(0, 0)(0, 0)(0, 0)(0, 0)
(510933291, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(422594231, 3)(3674864939, 6)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(100628684, 1)(1641456756, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1595845071, 4)(2368119755, 6)(3573287542, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1429551478, 1)(2145334911, 2)(2541363658, 4)(4018999922, 1)(0, 0)(0, 0)(0, 0)
(52139551, 2)(365356656, 1)(479629574, 2)(1941767388, 4)(0, 0)(0, 0)(0, 0)
(2295899252, 1)(2351473780, 1)(2379232895, 2)(3758209145, 1)(0, 0)(0, 0)(0, 0)
(4181384308, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(3057292491, 1)(4247364724, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(13905956, 3)(2627556308, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(438895961, 2)(2217692505, 2)(3637884199, 1)(4168658103, 1)(0, 0)(0, 0)(0, 0)
(399451503, 1)(1319732737, 1)(1970652978, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(930913539, 3)(1513131300, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(813500794, 2)(1148996990, 1)(1302287316, 1)(2468866588, 1)(3730803071, 2)(0, 0)(0, 0)
(865766755, 3)(2255245340, 2)(3859949829, 7)(0, 0)(0, 0)(0, 0)(0, 0)
(373643974, 2)(2924787495, 2)(3777441828, 3)(3991399060, 1)(0, 0)(0, 0)(0, 0)
(2409603255, 1)(3242413829, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(3282579492, 3)(3298097261, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2639744261, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(684111655, 2)(1610172087, 2)(2310728220, 5)(0, 0)(0, 0)(0, 0)(0, 0)
(870750923, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(3616431046, 1)(3905284380, 2)(4054243136, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(413175158, 1)(3685450191, 1)(3818262315, 1)(3987430548, 1)(0, 0)(0, 0)(0, 0)
(1166740400, 1)(2145632665, 1)(2815864448, 1)(3982469002, 2)(0, 0)(0, 0)(0, 0)
(2045748580, 1)(3734441771, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2220623718, 4)(2337383630, 1)(2721223806, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(2312639090, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2258725332, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(3408257428, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(36516987, 1)(1528705060, 1)(1822172428, 1)(2676266598, 2)(0, 0)(0, 0)(0, 0)
(3132389502, 1)(3545259890, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(712401603, 3)(1413321412, 6)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2546431856, 2)(3782274844, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(821699951, 3)(1641033764, 10)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2055644276, 2)(2788404634, 1)(2835315838, 5)(4118734192, 1)(0, 0)(0, 0)(0, 0)
(64232578, 2)(942643125, 1)(1182916480, 1)(2135627906, 1)(2643685836, 1)(3684311682, 1)(0, 0)
(996130946, 2)(3888027860, 1)(4145988200, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1028853634, 2)(2226461567, 1)(4232389193, 5)(0, 0)(0, 0)(0, 0)(0, 0)
(2092951626, 1)(4182254341, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1912375679, 1)(2032839794, 1)(2047086466, 1)(2255607162, 2)(3943641955, 1)(0, 0)(0, 0)
(514664705, 1)(732662308, 2)(2011923213, 1)(3554787458, 1)(3695900542, 2)(0, 0)(0, 0)
(2932745583, 4)(3353648390, 1)(3987292532, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(424192841, 1)(1904908167, 2)(3541174647, 1)(3755648116, 1)(0, 0)(0, 0)(0, 0)
(2725667680, 2)(2848925039, 3)(2971363434, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(198943860, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(824521729, 2)(3208946103, 1)(3519813724, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(2697653211, 1)(2788672889, 4)(3308037236, 1)(3360812572, 2)(0, 0)(0, 0)(0, 0)
(175421512, 1)(829894692, 1)(970876030, 1)(3660430804, 1)(0, 0)(0, 0)(0, 0)
(832238228, 2)(1626493743, 2)(2920210194, 1)(3814758071, 1)(0, 0)(0, 0)(0, 0)
(1324913474, 1)(1590364729, 1)(1739225726, 3)(2113490506, 1)(3767613824, 4)(0, 0)(0, 0)
(336533887, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(667637365, 1)(2043059762, 2)(3091216657, 1)(3162902135, 2)(0, 0)(0, 0)(0, 0)
(2030092907, 2)(2630665353, 1)(3964835511, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(243337335, 1)(2449019009, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(3290473588, 3)(3741123544, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(335391345, 2)(850591366, 1)(1122776450, 1)(3448507085, 2)(0, 0)(0, 0)(0, 0)
(323236960, 1)(2812162424, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(365318180, 1)(1000173767, 1)(3348334956, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(2018168175, 2)(2901113601, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2911931090, 2)(3395992448, 1)(3893070628, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(3380195738, 4)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(833758792, 1)(1544619899, 1)(2910529891, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(32909184, 2)(279998877, 2)(969202496, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(2514106054, 1)(3282497579, 3)(3354994031, 3)(3822930884, 2)(0, 0)(0, 0)(0, 0)
(109820629, 3)(2779674188, 8)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1291461999, 1)(2216729862, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2621716854, 2)(4289840246, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(344230015, 1)(1808340082, 1)(1850818434, 2)(3263710810, 2)(3655991682, 1)(0, 0)(0, 0)
(126329972, 3)(585035403, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1039239028, 5)(1945231031, 1)(2480224461, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(42509428, 1)(941501302, 2)(1061860980, 3)(1388625097, 2)(4153382606, 1)(0, 0)(0, 0)
(352447501, 1)(2552764003, 2)(3646515306, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1714005108, 2)(2413343848, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(92508031, 1)(2253356105, 1)(4001216912, 1)(4158439833, 1)(0, 0)(0, 0)(0, 0)
(1580364151, 4)(2908784646, 2)(3294929521, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(2341412303, 1)(3318687087, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2671190796, 4)(3533278563, 4)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(249320413, 1)(1234579492, 1)(1285143237, 2)(2771511580, 1)(4227652219, 1)(4291909589, 1)(0, 0)
(1020212686, 2)(2132003122, 2)(3828033738, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(831974674, 2)(3136013635, 1)(4056560786, 1)(4219904837, 1)(0, 0)(0, 0)(0, 0)
(796330866, 1)(3648780167, 2)(3900100715, 3)(3987187997, 1)(0, 0)(0, 0)(0, 0)
(809667692, 2)(3245518447, 3)(3571590511, 1)(4084664789, 1)(0, 0)(0, 0)(0, 0)
(80603164, 1)(660847559, 1)(1077670045, 1)(2942618758, 1)(0, 0)(0, 0)(0, 0)
(304878925, 1)(2099203454, 1)(2475228989, 1)(3191668793, 3)(0, 0)(0, 0)(0, 0)
(166814786, 1)(1051989080, 1)(4183332211, 4)(0, 0)(0, 0)(0, 0)(0, 0)
(515631644, 1)(2056500779, 2)(4037002610, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(788729714, 2)(2989279060, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(523342379, 2)(3018533743, 1)(3209831115, 2)(3459891895, 1)(0, 0)(0, 0)(0, 0)
(249814834, 1)(2520670785, 3)(3114008946, 2)(3956384884, 2)(0, 0)(0, 0)(0, 0)
(1803176564, 2)(1973936082, 1)(2124097910, 1)(3528433625, 2)(3818514568, 1)(0, 0)(0, 0)
(735298354, 1)(831313963, 1)(1277338740, 1)(1280176769, 1)(0, 0)(0, 0)(0, 0)
(628205450, 2)(1078427427, 1)(1284042452, 1)(3761240581, 1)(0, 0)(0, 0)(0, 0)
(2378714731, 1)(2537792628, 1)(3757196672, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(47037072, 1)(399575609, 2)(852760882, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(512613842, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1651513899, 4)(1719262330, 1)(3199177827, 2)(3250160249, 1)(0, 0)(0, 0)(0, 0)
(434620819, 2)(2920715315, 2)(3154138692, 1)(3812136006, 1)(0, 0)(0, 0)(0, 0)
(2821058310, 2)(3868958391, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1654915921, 2)(2963195510, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1662037197, 1)(3440930004, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1064133126, 1)(1418175604, 1)(1841124984, 1)(3453461620, 1)(0, 0)(0, 0)(0, 0)
(1522857876, 1)(3882283122, 1)(4291579940, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1394890950, 1)(1497357179, 1)(3145942133, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(631888751, 2)(813445326, 1)(3149962802, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(97760183, 1)(2135241810, 1)(3018449998, 1)(3185967478, 2)(3285820532, 1)(0, 0)(0, 0)
(76300970, 2)(648407580, 1)(1892698325, 1)(3582858861, 1)(3977061238, 1)(0, 0)(0, 0)
(1951048820, 1)(3206383220, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(4190611852, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(530156899, 3)(1271302023, 3)(2759912988, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(733797246, 1)(835213893, 1)(1846783147, 4)(3354722946, 1)(0, 0)(0, 0)(0, 0)
(446336355, 3)(2761592163, 3)(3071100230, 2)(3162819951, 1)(3353769428, 1)(0, 0)(0, 0)
(2978135991, 1)(3538596279, 1)(3676238203, 1)(4271608070, 1)(0, 0)(0, 0)(0, 0)
(1053770455, 7)(1417979085, 3)(2566065978, 2)(3893692791, 1)(0, 0)(0, 0)(0, 0)
(41610246, 1)(305389933, 1)(2783014729, 4)(0, 0)(0, 0)(0, 0)(0, 0)
(93607681, 6)(3186856805, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(484648303, 2)(3835806105, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(467641460, 1)(3813423491, 2)(3875796151, 5)(4007637863, 1)(0, 0)(0, 0)(0, 0)
(1706418541, 4)(4121780878, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2688170579, 1)(3375089017, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2393303324, 1)(4187056600, 1)(4269204080, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1379331612, 4)(3997279348, 1)(4162617197, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(42718862, 2)(248549638, 1)(1064082801, 1)(3906939613, 1)(0, 0)(0, 0)(0, 0)
